"","vert_name_com","degree","betweenness","closeness","clust_coeff","pagerank","eigen_c"
"194",194,36,9.96717523175689,0.00112994350282486,0.80952380952381,0.0030482962718328,0.420072904772052
"195",195,24,127.424602564488,0.00108695652173913,0.47463768115942,0.00242067194083507,0.19454602826298
"196",196,30,120.783163291325,0.00108695652173913,0.583908045977012,0.0027684748065791,0.276145383203505
"197",197,23,86.17899144323,0.00104384133611691,0.632411067193676,0.00226807020047054,0.186096738230887
"198",198,67,1539.46285360568,0.001194743130227,0.42243328810493,0.00617006082855515,0.537712550901457
"199",199,9,7.70657729736822,0.0009765625,0.527777777777778,0.00110759739561979,0.0616370346285458
"200",200,8,3.29857311890221,0.000936329588014981,0.678571428571429,0.00103477997405441,0.0634255375198492
"201",201,35,153.712683544065,0.00110619469026549,0.569747899159664,0.00324717752067993,0.338219022715275
"202",202,97,2771.667610251,0.0013262599469496,0.331400343642612,0.00881186760359499,0.718417452692864
"203",203,45,173.85398788728,0.00116144018583043,0.6,0.00400986131836122,0.44264386227154
"204",204,19,80.9145669901761,0.00103842159916926,0.578947368421053,0.00207926067700941,0.162434064384443
"205",205,2,0,0.00078064012490242,1,0.000704127015805951,0.00579691775127742
"206",206,18,14.6753439676252,0.0010351966873706,0.640522875816994,0.00180474449480461,0.179845074705226
"207",207,15,95.9291852861273,0.000961538461538461,0.39047619047619,0.00183811106811865,0.0724647777608271
"208",208,4,23.3801987795481,0.000813008130081301,0.833333333333333,0.00118268921031322,0.00952534639241105
"209",209,29,13.4086860942293,0.00107642626480086,0.694581280788177,0.00253473459808386,0.294532318185155
"210",210,18,394.991417980452,0.00102354145342886,0.464052287581699,0.00213069110939084,0.127848526546497
"211",211,4,0.634259468632998,0.00086281276962899,0.666666666666667,0.000703528650218904,0.025738663131475
"212",212,6,59.7939664861757,0.000892060660124889,0.666666666666667,0.00114074164618002,0.0280289203958761
"213",213,2,0,0.000873362445414847,1,0.000545741492584452,0.0169850329660472
"214",214,13,11.3428737197562,0.00101419878296146,0.525641025641026,0.00140904935857496,0.113132000326816
"215",215,7,69.6301581166641,0.000888888888888889,0.619047619047619,0.00123356211197768,0.0298727320029246
"216",216,5,9.05370317826074,0.000809061488673139,0.9,0.00104195855716752,0.0112570201895987
"217",217,7,74.5399481226372,0.000911577028258888,0.571428571428571,0.00122973687508695,0.0298189607401394
"218",218,3,0.480382418479114,0.000857632933104631,0.666666666666667,0.000626533767659455,0.0246007198231577
"219",219,19,145.26744931977,0.000998003992015968,0.508771929824561,0.00212295867991558,0.107813883312475
"220",220,1,0,0.000676132521974307,0,0.000622129112772025,0.000693643624334661
"221",221,12,40.7985351156803,0.000942507068803016,0.393939393939394,0.00143278830139505,0.063070609908034
"222",222,9,0.533572656381016,0.000960614793467819,0.944444444444444,0.00113265731929473,0.0794609034508163
"223",223,19,132.138961165659,0.00104166666666667,0.532163742690059,0.0019812568512385,0.160965515846593
"224",224,23,205.229550302765,0.00108459869848156,0.533596837944664,0.002306669062814,0.205527567604549
"225",225,10,51.9590761757826,0.000978473581213307,0.6,0.0012568012093032,0.080876982824188
"226",226,12,89.8089192373888,0.00102880658436214,0.560606060606061,0.00142504821604052,0.101596018153002
"227",227,4,0,0.000768049155145929,1,0.000745728328286274,0.00934957811786874
"228",228,1,0,0.000558971492453885,0,0.000707104922820508,3.98116292211045e-05
"229",229,2,59.4448259728158,0.000834724540901503,0,0.000781344036071034,0.0120234807595465
"230",230,4,0,0.000880281690140845,1,0.000691420274263706,0.0240416139823205
"231",231,4,31.7763833617564,0.000856164383561644,0,0.000815773213231981,0.0133174771712447
"232",232,2,0,0.000796812749003984,1,0.000537166412090649,0.00918163623353791
"233",233,55,302.497964563381,0.00118764845605701,0.556228956228956,0.00471044539239564,0.517278614790335
"234",234,35,90.1614116991556,0.00111982082866741,0.598319327731092,0.00314399145922456,0.3185465321037
"235",235,3,0.421010295647634,0.000860585197934596,0.333333333333333,0.000609474740956061,0.0242415305469128
"236",236,30,13.0550755297037,0.00108813928182807,0.747126436781609,0.0026164344195894,0.321190268538567
"237",237,2,0,0.000707714083510262,1,0.000600422674405872,0.00192749566429118
"238",238,17,471.698014267934,0.00099601593625498,0.485294117647059,0.00216122343497441,0.0853791760506702
"239",239,10,76.3783659891921,0.000878734622144113,0.733333333333333,0.00150922156179647,0.0277948874459738
"240",240,19,75.9288280128421,0.00101729399796541,0.514619883040936,0.0020257956730534,0.134126501097971
"241",241,35,589.517838567588,0.00111482720178372,0.46218487394958,0.00343582813144943,0.278720613184112
"242",242,29,565.00245596679,0.001085776330076,0.416256157635468,0.00305995194961574,0.195978839549206
"243",243,2,0,0.00069060773480663,1,0.000796088320216358,0.00157132247429992
"244",244,7,14.9075761229644,0.000868809730668984,0.571428571428571,0.00116699917195792,0.018458339996335
"245",245,45,1553.73638806537,0.00114678899082569,0.362626262626263,0.00516572721879916,0.326029722065801
"246",246,2,0,0.000782472613458529,1,0.00056383493054819,0.00796504124832871
"247",247,3,8.41948569578843,0.000834028356964137,0.666666666666667,0.000855792347418683,0.0143397790553115
