"","vert_name_com","degree","betweenness","closeness","clust_coeff","pagerank","eigen_c"
"567",567,27,40.7462265898888,0.000155738981467061,0.0341880341880342,0.001507488188178,0.0652904004411361
"568",568,2,2.23727254266198,0.000152091254752852,0,0.000265176041900227,0.0120109770457522
"569",569,88,3763.74967988947,0.00017247326664367,0.168756530825496,0.00478388624257491,0.308266297403899
"570",570,4,24.7027023897585,0.000151194436044754,0.166666666666667,0.000444298295497066,0.00656478897514417
"571",571,29,683.681394080052,0.000156985871271586,0.719211822660099,0.00120585498917811,0.201260868142176
"572",572,3,0.922841496506673,0.000154344806297268,0.666666666666667,0.000311572563676257,0.0135213443046618
"573",573,81,951.006921096158,0.000167168171180207,0.472530864197531,0.00276964206064894,0.490657907236756
"574",574,14,23.3077043841103,0.000162654521795706,0.43956043956044,0.000828145884746221,0.0618345792192117
"575",575,40,53.9179383675995,0.000155981906098893,0.634615384615385,0.00142977113887683,0.252516345079837
"576",576,181,16631.5603658503,0.000176180408738548,0.0884591774094537,0.00984980645795717,0.55702688401787
"577",577,1,0,0.000160179400929041,0,0.000231301171438491,0.0143544841999765
"578",578,31,629.387665543155,0.00016220600162206,0.195698924731183,0.00190053265863035,0.0677293649805622
"579",579,8,0,0.000163961305131989,1,0.000574980503574283,0.0511341188795889
"580",580,29,6.84694648702694,0.000155763239875389,0.778325123152709,0.00104803953947216,0.216976363603723
"581",581,1,0,0.000147492625368732,0,0.000232692935828018,0.00189829788435926
"582",582,2,2.00883767160819,0.000152462265589267,0,0.000289002163301271,0.00679873543323049
"583",583,57,1736.62402498158,0.000169981302056774,0.261278195488722,0.00287487700162856,0.199567442709391
"584",584,12,8.96940996860011,0.000161629222563439,0.590909090909091,0.000732407066516393,0.0604433941939993
"585",585,4,15.448974862813,0.000159413358839471,0.333333333333333,0.000395693641764538,0.0194058241145798
"586",586,2,0,0.000153186274509804,1,0.000264752672511613,0.0104144516893187
"587",587,16,33.7071286982395,0.00016636167027117,0.55,0.000933191819644381,0.0926518992958692
"588",588,38,972.012231689923,0.000167532249958117,0.27027027027027,0.00216072950963763,0.121312408932968
"589",589,4,0.170199541679672,0.000160875160875161,0.833333333333333,0.000377986185317902,0.0245401429782085
"590",590,3,0,0.000160359204618345,1,0.000347093639628466,0.0164335942431821
"591",591,8,14.9245534888046,0.000161655350792111,0.607142857142857,0.000610499891179506,0.0290502442050652
"592",592,24,852.854789662581,0.00016594756057086,0.532608695652174,0.00143363042746676,0.138334301795568
"593",593,10,5.36456995252491,0.000161681487469685,0.666666666666667,0.000693017431790265,0.0335281566128106
"594",594,8,3.11436981697846,0.000160153747597694,0.642857142857143,0.00053928886730894,0.0433855242508453
"595",595,1,0,0.00014609203798393,0,0.000232372473927717,0.00219825334204495
"596",596,1,0,0.00014760147601476,0,0.000232421606913197,0.00202131605341883
"597",597,71,958.422318596333,0.000163880694854146,0.48692152917505,0.00248017079995974,0.418583477104788
"598",598,3,0,0.000152183838076396,1,0.000272982880582707,0.0240225058552946
"599",599,19,217.2129933911,0.000164554879052164,0.345029239766082,0.0010916222220932,0.0915954547458209
"600",600,29,281.445426746034,0.000166112956810631,0.24384236453202,0.00163947718630586,0.0976787741165804
"601",601,1,0,0.000144864551644213,0,0.000236789488675806,0.00122784378701541
"602",602,1,0,0.000158378207158695,0,0.000229676737481607,0.0126416948351289
"603",603,18,67.0134686866892,0.000166140554909453,0.418300653594771,0.00106322395040342,0.0830456162798461
"604",604,1,0,0.000136184120931499,0,0.000286878169406205,0.000192186533523323
"605",605,44,606.426220655635,0.000168123739071957,0.292811839323467,0.00230121872531552,0.179515647317083
"606",606,2,0,0.000160359204618345,1,0.00027756101104299,0.0164434573046342
"607",607,27,124.94425868913,0.000156690692572861,0.700854700854701,0.00101070597894582,0.182600714382885
"608",608,10,27.376852609744,0.000165371258475277,0.644444444444444,0.00062352756942859,0.0568611259063616
"609",609,1,0,0.000144780657304184,0,0.000232849008643273,0.00190052551330119
"610",610,14,16.852760637355,0.000163078930202218,0.131868131868132,0.000908304446727064,0.0798660017486097
"611",611,17,116.251776069053,0.000162311313098523,0.242647058823529,0.00114993701073752,0.0385523528642025
"612",612,61,210.260180833827,0.000158931977113795,0.571584699453552,0.00208913422134549,0.406400331492628
"613",613,9,8.48456192387831,0.000163425396306586,0.638888888888889,0.000627694930282142,0.0444235788171915
"614",614,18,39.4826905115926,0.000164284540824708,0.450980392156863,0.00102758891765174,0.0745101934596244
"615",615,11,49.7082784519184,0.000163345311989546,0.327272727272727,0.000781597285332951,0.040014208998323
"616",616,8,19.4545209677104,0.000154344806297268,0.357142857142857,0.000626074981480665,0.0162024868146714
"617",617,24,123.107270248406,0.0001653165812531,0.445652173913043,0.00134727973855728,0.10238290397726
"618",618,56,69.0071678908511,0.000157554750275721,0.673376623376623,0.00186707443923295,0.382529571991075
"619",619,80,353.481738023174,0.000160823415889353,0.531962025316456,0.00266717563351434,0.478723018896811
"620",620,34,160.361554971326,0.000167084377610693,0.390374331550802,0.00175911282456469,0.129819847905491
"621",621,4,1.88019860004032,0.000152114390021296,0.5,0.000372019218386072,0.0105699976838217
"622",622,16,152.350215275978,0.000157505118916365,0.0416666666666667,0.000926003799633275,0.0749662520168522
"623",623,15,48.806429996052,0.00016490765171504,0.447619047619048,0.000859234066621568,0.0978247712457531
"624",624,2,0,0.000153751537515375,1,0.000276396385396005,0.0112040682066366
"625",625,38,698.840236308467,0.000166444740346205,0.30298719772404,0.00213405087497168,0.114721461340982
"626",626,7,54.6676188880946,0.000160333493666827,0.238095238095238,0.00068469417841349,0.0250091552364153
"627",627,12,124.966421413356,0.000160076836881703,0.272727272727273,0.000811978984569803,0.0477238076112767
"628",628,14,57.5650594940204,0.000162311313098523,0.417582417582418,0.0008827275267494,0.0596948480090906
"629",629,4,20.2701688011295,0.000150784077201448,0.333333333333333,0.00040167796119926,0.00600806156377401
"630",630,21,83.801519984955,0.000163025758069775,0.247619047619048,0.00119145454233663,0.121881899652081
"631",631,33,1148.77099682306,0.000168804861580014,0.325757575757576,0.00162314533560656,0.185646504655217
"632",632,95,605.912068276747,0.000162522346822688,0.447704367301232,0.00315610230426786,0.573321739909924
"633",633,4,1.05482845776576,0.000154750851129681,0.333333333333333,0.000366604478124853,0.018289652276451
"634",634,8,1.70858636253401,0.000153846153846154,0.785714285714286,0.000439845568007364,0.0599926877493848
"635",635,19,42.4788278229741,0.000166638893517747,0.60233918128655,0.00108611486868951,0.0969718783694312
"636",636,2,0,0.000150602409638554,1,0.000276225248218959,0.00566705250954347
"637",637,23,108.530452225716,0.000164744645799012,0.411067193675889,0.00124519381525125,0.0839734536481345
"638",638,3,38.4684151000042,0.000152462265589267,0.333333333333333,0.000322955641764644,0.017544298515514
"639",639,6,824.921326080613,0.000154798761609907,0.133333333333333,0.000656589734249484,0.0146013533281014
"640",640,12,72.6464523005037,0.000165043736590196,0.439393939393939,0.000689406097183096,0.0767271272562299
"641",641,100,4539.90704549351,0.00017105713308245,0.16,0.00534547578851468,0.310366698859459
"642",642,13,95.5648800747577,0.000164581961816985,0.602564102564103,0.000824854588694098,0.0568284494711789
"643",643,16,142.976882435932,0.00016134236850597,0.316666666666667,0.000969426214528637,0.0505567208496382
"644",644,68,3944.09477469453,0.000170299727520436,0.253292361720808,0.00302740687794858,0.364765363334232
"645",645,10,12.3480765584466,0.000158730158730159,0.533333333333333,0.000662090794599391,0.0348995810036961
"646",646,4,0,0.000163398692810458,1,0.000383912874407488,0.0387636386070481
"647",647,3,0.263078003520076,0.000161108425970678,0.666666666666667,0.000320628498103301,0.022950035604086
"648",648,7,42.5535649189897,0.000158002844051193,0.333333333333333,0.000576689404193356,0.0229740033222012
"649",649,1,0,0.000158378207158695,0,0.000229676737481607,0.0126416948351289
"650",650,2,0,0.000150308131669923,1,0.00027335378688493,0.00609104362512885
"651",651,11,28.8275774094722,0.000162232316677482,0.436363636363636,0.000732603872868714,0.0346816639787002
"652",652,15,38.674729752387,0.000164527805199079,0.533333333333333,0.000913384430206968,0.0712073218869031
"653",653,22,292.50684758373,0.000164527805199079,0.246753246753247,0.00132779388317164,0.0629735402651153
"654",654,26,376.315770786275,0.000164095831965868,0.4,0.00144852479221882,0.0994381860784152
"655",655,6,1.78866259590061,0.00016249593760156,0.8,0.000460398793802117,0.0482579060346572
"656",656,26,6.28062905982632,0.000155183116076971,0.793846153846154,0.000957643109861276,0.187987410071606
"657",657,3,18.0676346061631,0.000148279952550415,0.333333333333333,0.000443877821323241,0.00342620444230109
"658",658,32,295.376926708674,0.000166251039068994,0.387096774193548,0.0017117570780719,0.112604690197473
"659",659,5,1.75886346115762,0.0001595914458985,0.6,0.000426736251457529,0.0229781612543349
"660",660,2,0,0.000148566334868519,1,0.00029555784162909,0.00287369109403559
"661",661,2,0,0.000149633398174473,1,0.000270128407264289,0.00500094798174515
"662",662,2,0.766666666666667,0.000145964092833163,0,0.000331748608859637,0.00184697732946745
"663",663,47,3147.00627613034,0.000169577751399016,0.20536540240518,0.00302971440271447,0.157725736151441
"664",664,3,0.238285617890881,0.000158856235107228,0.666666666666667,0.000327674843758679,0.0168852981850362
"665",665,6,2.39197728310121,0.000150240384615385,0,0.000552363492429506,0.00859401803014915
"666",666,109,3320.2407322174,0.000171614896172988,0.146449201495073,0.00557354491612872,0.41848651049348
"667",667,8,0,0.000151745068285281,0.107142857142857,0.000607866741544333,0.0183339449058477
"668",668,37,872.984837264079,0.000167785234899329,0.345345345345345,0.00207497834387253,0.141738600789602
"669",669,1,0,0.000143636885952313,0,0.000274555149174098,0.000489558698968058
